State Code,State Name,Year,Unemployment Rate,Alcohol Consumption,Health Status,"Cancer cases per 100,000 persons",Life Expectancy
EU27_2020,European Union (27 countries from 01/02/2020),1980,,,,,
FIN,Finland,1980,,,,,
FRA,France,1980,,,,,
G7,G7,1980,,,,,
GBR,United Kingdom,1980,,,,,
GRC,Greece,1980,,,,,
HRV,Croatia,1980,,,,,
HUN,Hungary,1980,,,,,
IDN,Indonesia,1980,,,,,
IND,India,1980,,,,,
IRL,Ireland,1980,,,,,
ISL,Iceland,1980,,,,,
ISR,Israel,1980,,,,,
ITA,Italy,1980,,,,,
JPN,Japan,1980,2.016666666667,,,,
KOR,Korea,1980,,,,,
LTU,Lithuania,1980,,,,,
LUX,Luxembourg,1980,,,,,
LVA,Latvia,1980,,,,,
MEX,Mexico,1980,,,,,
NLD,Netherlands,1980,,,,,
NOR,Norway,1980,,,,,
NZL,New Zealand,1980,,,,,
OECD,OECD,1980,,,,,
PER,Peru,1980,,,,,
POL,Poland,1980,,,,,
PRT,Portugal,1980,,,,,
ROU,Romania,1980,,,,,
RUS,Russia,1980,,,,,
SVK,Slovak Republic,1980,,,,,
SVN,Slovenia,1980,,,,,
SWE,Sweden,1980,,,,,
TUR,T??rkiye,1980,,,,,
USA,United States,1980,7.175000000000,,,,
ZAF,South Africa,1980,,,,,
ARG,Argentina,1981,,,,,
AUS,Australia,1981,5.764088583333,,,,
AUT,Austria,1981,,,,,
BEL,Belgium,1981,,,,,
BGR,Bulgaria,1981,,,,,
BRA,Brazil,1981,,,,,
CAN,Canada,1981,7.616666666667,,,,
CHE,Switzerland,1981,,,,,
CHL,Chile,1981,,,,,
CHN,China (People???s Republic of),1981,,,,,
COL,Colombia,1981,,,,,
CRI,Costa Rica,1981,,,,,
CZE,Czechia,1981,,,,,
DEU,Germany,1981,,,,,
DNK,Denmark,1981,,,,,
EA20,Euro area (20 countries),1981,,,,,
ESP,Spain,1981,,,,,
EST,Estonia,1981,,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1981,,,,,
FIN,Finland,1981,,,,,
FRA,France,1981,,,,,
G7,G7,1981,,,,,
GBR,United Kingdom,1981,,,,,
GRC,Greece,1981,,,,,
HRV,Croatia,1981,,,,,
HUN,Hungary,1981,,,,,
IDN,Indonesia,1981,,,,,
IND,India,1981,,,,,
IRL,Ireland,1981,,,,,
ISL,Iceland,1981,,,,,
ISR,Israel,1981,,,,,
ITA,Italy,1981,,,,,
JPN,Japan,1981,2.208333333333,,,,
KOR,Korea,1981,,,,,
LTU,Lithuania,1981,,,,,
LUX,Luxembourg,1981,,,,,
LVA,Latvia,1981,,,,,
MEX,Mexico,1981,,,,,
NLD,Netherlands,1981,,,,,
NOR,Norway,1981,,,,,
NZL,New Zealand,1981,,,,,
OECD,OECD,1981,,,,,
PER,Peru,1981,,,,,
POL,Poland,1981,,,,,
PRT,Portugal,1981,,,,,
ROU,Romania,1981,,,,,
RUS,Russia,1981,,,,,
SVK,Slovak Republic,1981,,,,,
SVN,Slovenia,1981,,,,,
SWE,Sweden,1981,,,,,
TUR,T??rkiye,1981,,,,,
USA,United States,1981,7.616666666667,,,,
ZAF,South Africa,1981,,,,,
ARG,Argentina,1982,,,,,
AUS,Australia,1982,7.166374833333,,,,
AUT,Austria,1982,,,,,
BEL,Belgium,1982,,,,,
BGR,Bulgaria,1982,,,,,
BRA,Brazil,1982,,,,,
CAN,Canada,1982,11.100000000000,,,,
CHE,Switzerland,1982,,,,,
CHL,Chile,1982,,,,,
CHN,China (People???s Republic of),1982,,,,,
COL,Colombia,1982,,,,,
CRI,Costa Rica,1982,,,,,
CZE,Czechia,1982,,,,,
DEU,Germany,1982,,,,,
DNK,Denmark,1982,,,,,
EA20,Euro area (20 countries),1982,,,,,
ESP,Spain,1982,,,,,
EST,Estonia,1982,,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1982,,,,,
FIN,Finland,1982,,,,,
FRA,France,1982,,,,,
G7,G7,1982,,,,,
GBR,United Kingdom,1982,,,,,
GRC,Greece,1982,,,,,
HRV,Croatia,1982,,,,,
HUN,Hungary,1982,,,,,
IDN,Indonesia,1982,,,,,
IND,India,1982,,,,,
IRL,Ireland,1982,,,,,
ISL,Iceland,1982,,,,,
ISR,Israel,1982,,,,,
ITA,Italy,1982,,,,,
JPN,Japan,1982,2.350000000000,,,,
KOR,Korea,1982,,,,,
LTU,Lithuania,1982,,,,,
LUX,Luxembourg,1982,,,,,
LVA,Latvia,1982,,,,,
MEX,Mexico,1982,,,,,
NLD,Netherlands,1982,,,,,
NOR,Norway,1982,,,,,
NZL,New Zealand,1982,,,,,
OECD,OECD,1982,,,,,
PER,Peru,1982,,,,,
POL,Poland,1982,,,,,
PRT,Portugal,1982,,,,,
ROU,Romania,1982,,,,,
RUS,Russia,1982,,,,,
SVK,Slovak Republic,1982,,,,,
SVN,Slovenia,1982,,,,,
SWE,Sweden,1982,,,,,
TUR,T??rkiye,1982,,,,,
USA,United States,1982,9.708333333333,,,,
ZAF,South Africa,1982,,,,,
ARG,Argentina,1983,,,,,
AUS,Australia,1983,9.980065416667,,,,
AUT,Austria,1983,,,,,
BEL,Belgium,1983,10.741666666667,,,,
BGR,Bulgaria,1983,,,,,
BRA,Brazil,1983,,,,,
CAN,Canada,1983,12.000000000000,,,,
CHE,Switzerland,1983,,,,,
CHL,Chile,1983,,,,,
CHN,China (People???s Republic of),1983,,,,,
COL,Colombia,1983,,,,,
CRI,Costa Rica,1983,,,,,
CZE,Czechia,1983,,,,,
DEU,Germany,1983,,,,,
DNK,Denmark,1983,8.375000000000,,,,
EA20,Euro area (20 countries),1983,,,,,
ESP,Spain,1983,,,,,
EST,Estonia,1983,,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1983,,,,,
FIN,Finland,1983,,,,,
FRA,France,1983,8.758333333333,,,,
G7,G7,1983,,,,,
GBR,United Kingdom,1983,10.858333333333,,,,
GRC,Greece,1983,,,,,
HRV,Croatia,1983,,,,,
HUN,Hungary,1983,,,,,
IDN,Indonesia,1983,,,,,
IND,India,1983,,,,,
IRL,Ireland,1983,13.900000000000,,,,
ISL,Iceland,1983,,,,,
ISR,Israel,1983,,,,,
ITA,Italy,1983,7.366666666667,,,,
JPN,Japan,1983,2.658333333333,,,,
KOR,Korea,1983,,,,,
LTU,Lithuania,1983,,,,,
LUX,Luxembourg,1983,3.416666666667,,,,
LVA,Latvia,1983,,,,,
MEX,Mexico,1983,,,,,
NLD,Netherlands,1983,9.500000000000,,,,
NOR,Norway,1983,,,,,
NZL,New Zealand,1983,,,,,
OECD,OECD,1983,,,,,
PER,Peru,1983,,,,,
POL,Poland,1983,,,,,
PRT,Portugal,1983,8.891666666667,,,,
ROU,Romania,1983,,,,,
RUS,Russia,1983,,,,,
SVK,Slovak Republic,1983,,,,,
SVN,Slovenia,1983,,,,,
SWE,Sweden,1983,3.675000000000,,,,
TUR,T??rkiye,1983,,,,,
USA,United States,1983,9.600000000000,,,,
ZAF,South Africa,1983,,,,,
ARG,Argentina,1984,,,,,
AUS,Australia,1984,8.987198250000,,,,
AUT,Austria,1984,,,,,
BEL,Belgium,1984,10.825000000000,,,,
BGR,Bulgaria,1984,,,,,
BRA,Brazil,1984,,,,,
CAN,Canada,1984,11.375000000000,,,,
CHE,Switzerland,1984,,,,,
CHL,Chile,1984,,,,,
CHN,China (People???s Republic of),1984,,,,,
COL,Colombia,1984,,,,,
CRI,Costa Rica,1984,,,,,
CZE,Czechia,1984,,,,,
DEU,Germany,1984,,,,,
DNK,Denmark,1984,7.925000000000,,,,
EA20,Euro area (20 countries),1984,,,,,
ESP,Spain,1984,,,,,
EST,Estonia,1984,,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1984,,,,,
FIN,Finland,1984,,,,,
FRA,France,1984,10.066666666667,,,,
G7,G7,1984,,,,,
GBR,United Kingdom,1984,10.866666666667,,,,
GRC,Greece,1984,,,,,
HRV,Croatia,1984,,,,,
HUN,Hungary,1984,,,,,
IDN,Indonesia,1984,,,,,
IND,India,1984,,,,,
IRL,Ireland,1984,15.500000000000,,,,
ISL,Iceland,1984,,,,,
ISR,Israel,1984,,,,,
ITA,Italy,1984,7.833333333333,,,,
JPN,Japan,1984,2.708333333333,,,,
KOR,Korea,1984,,,,,
LTU,Lithuania,1984,,,,,
LUX,Luxembourg,1984,3.025000000000,,,,
LVA,Latvia,1984,,,,,
MEX,Mexico,1984,,,,,
NLD,Netherlands,1984,9.266666666667,,,,
NOR,Norway,1984,,,,,
NZL,New Zealand,1984,,,,,
OECD,OECD,1984,,,,,
PER,Peru,1984,,,,,
POL,Poland,1984,,,,,
PRT,Portugal,1984,9.608333333333,,,,
ROU,Romania,1984,,,,,
RUS,Russia,1984,,,,,
SVK,Slovak Republic,1984,,,,,
SVN,Slovenia,1984,,,,,
SWE,Sweden,1984,3.250000000000,,,,
TUR,T??rkiye,1984,,,,,
USA,United States,1984,7.508333333333,,,,
ZAF,South Africa,1984,,,,,
ARG,Argentina,1985,,,,,
AUS,Australia,1985,8.253268083333,,,,
AUT,Austria,1985,,,,,
BEL,Belgium,1985,10.116666666667,,,,
BGR,Bulgaria,1985,,,,,
BRA,Brazil,1985,,,,,
CAN,Canada,1985,10.508333333333,,,,
CHE,Switzerland,1985,,,,,
CHL,Chile,1985,,,,,
CHN,China (People???s Republic of),1985,,,,,
COL,Colombia,1985,,,,,
CRI,Costa Rica,1985,,,,,
CZE,Czechia,1985,,,,,
DEU,Germany,1985,,,,,
DNK,Denmark,1985,6.616666666667,,,,
EA20,Euro area (20 countries),1985,,,,,
ESP,Spain,1985,,,,,
EST,Estonia,1985,,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1985,,,,,
FIN,Finland,1985,,,,,
FRA,France,1985,10.416666666667,,,,
G7,G7,1985,,,,,
GBR,United Kingdom,1985,11.208333333333,,,,
GRC,Greece,1985,,,,,
HRV,Croatia,1985,,,,,
HUN,Hungary,1985,,,,,
IDN,Indonesia,1985,,,,,
IND,India,1985,,,,,
IRL,Ireland,1985,16.800000000000,,,,
ISL,Iceland,1985,,,,,
ISR,Israel,1985,,,,,
ITA,Italy,1985,8.166666666667,,,,
JPN,Japan,1985,2.625000000000,,,,
KOR,Korea,1985,,,,,
LTU,Lithuania,1985,,,,,
LUX,Luxembourg,1985,2.883333333333,,,,
LVA,Latvia,1985,,,,,
MEX,Mexico,1985,,,,,
NLD,Netherlands,1985,8.450000000000,,,,
NOR,Norway,1985,,,,,
NZL,New Zealand,1985,,,,,
OECD,OECD,1985,,,,,
PER,Peru,1985,,,,,
POL,Poland,1985,,,,,
PRT,Portugal,1985,9.858333333333,,,,
ROU,Romania,1985,,,,,
RUS,Russia,1985,,,,,
SVK,Slovak Republic,1985,,,,,
SVN,Slovenia,1985,,,,,
SWE,Sweden,1985,2.866666666667,,,,
TUR,T??rkiye,1985,,,,,
USA,United States,1985,7.209090909091,,,,
ZAF,South Africa,1985,,,,,
ARG,Argentina,1986,,,,,
AUS,Australia,1986,8.066979000000,,,,
AUT,Austria,1986,,,,,
BEL,Belgium,1986,10.050000000000,,,,
BGR,Bulgaria,1986,,,,,
BRA,Brazil,1986,,,,,
CAN,Canada,1986,9.608333333333,,,,
CHE,Switzerland,1986,,,,,
CHL,Chile,1986,12.096030833333,,,,
CHN,China (People???s Republic of),1986,,,,,
COL,Colombia,1986,,,,,
CRI,Costa Rica,1986,,,,,
CZE,Czechia,1986,,,,,
DEU,Germany,1986,,,,,
DNK,Denmark,1986,4.983333333333,,,,
EA20,Euro area (20 countries),1986,,,,,
ESP,Spain,1986,20.355555555556,,,,
EST,Estonia,1986,,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1986,,,,,
FIN,Finland,1986,,,,,
FRA,France,1986,10.575000000000,,,,
G7,G7,1986,,,,,
GBR,United Kingdom,1986,11.241666666667,,,,
GRC,Greece,1986,,,,,
HRV,Croatia,1986,,,,,
HUN,Hungary,1986,,,,,
IDN,Indonesia,1986,,,,,
IND,India,1986,,,,,
IRL,Ireland,1986,16.816666666667,,,,
ISL,Iceland,1986,,,,,
ISR,Israel,1986,,,,,
ITA,Italy,1986,8.866666666667,,,,
JPN,Japan,1986,2.766666666667,,,,
KOR,Korea,1986,,,,,
LTU,Lithuania,1986,,,,,
LUX,Luxembourg,1986,2.566666666667,,,,
LVA,Latvia,1986,,,,,
MEX,Mexico,1986,,,,,
NLD,Netherlands,1986,7.608333333333,,,,
NOR,Norway,1986,,,,,
NZL,New Zealand,1986,,,,,
OECD,OECD,1986,,,,,
PER,Peru,1986,,,,,
POL,Poland,1986,,,,,
PRT,Portugal,1986,9.508333333333,,,,
ROU,Romania,1986,,,,,
RUS,Russia,1986,,,,,
SVK,Slovak Republic,1986,,,,,
SVN,Slovenia,1986,,,,,
SWE,Sweden,1986,2.675000000000,,,,
TUR,T??rkiye,1986,,,,,
USA,United States,1986,7.000000000000,,,,
ZAF,South Africa,1986,,,,,
ARG,Argentina,1987,,,,,
AUS,Australia,1987,8.084407250000,,,,
AUT,Austria,1987,,,,,
BEL,Belgium,1987,9.808333333333,,,,
BGR,Bulgaria,1987,,,,,
BRA,Brazil,1987,,,,,
CAN,Canada,1987,8.800000000000,,,,
CHE,Switzerland,1987,,,,,
CHL,Chile,1987,10.917437500000,,,,
CHN,China (People???s Republic of),1987,,,,,
COL,Colombia,1987,,,,,
CRI,Costa Rica,1987,,,,,
CZE,Czechia,1987,,,,,
DEU,Germany,1987,,,,,
DNK,Denmark,1987,5.000000000000,,,,
EA20,Euro area (20 countries),1987,,,,,
ESP,Spain,1987,19.725000000000,,,,
EST,Estonia,1987,,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1987,,,,,
FIN,Finland,1987,,,,,
FRA,France,1987,10.633333333333,,,,
G7,G7,1987,,,,,
GBR,United Kingdom,1987,10.341666666667,,,,
GRC,Greece,1987,,,,,
HRV,Croatia,1987,,,,,
HUN,Hungary,1987,,,,,
IDN,Indonesia,1987,,,,,
IND,India,1987,,,,,
IRL,Ireland,1987,16.616666666667,,,,
ISL,Iceland,1987,,,,,
ISR,Israel,1987,,,,,
ITA,Italy,1987,9.616666666667,,,,
JPN,Japan,1987,2.850000000000,,,,
KOR,Korea,1987,,,,,
LTU,Lithuania,1987,,,,,
LUX,Luxembourg,1987,2.450000000000,,,,
LVA,Latvia,1987,,,,,
MEX,Mexico,1987,3.883333333333,,,,
NLD,Netherlands,1987,7.458333333333,,,,
NOR,Norway,1987,,,,,
NZL,New Zealand,1987,,,,,
OECD,OECD,1987,,,,,
PER,Peru,1987,,,,,
POL,Poland,1987,,,,,
PRT,Portugal,1987,8.008333333333,,,,
ROU,Romania,1987,,,,,
RUS,Russia,1987,,,,,
SVK,Slovak Republic,1987,,,,,
SVN,Slovenia,1987,,,,,
SWE,Sweden,1987,2.183333333333,,,,
TUR,T??rkiye,1987,,,,,
USA,United States,1987,6.175000000000,,,,
ZAF,South Africa,1987,,,,,
ARG,Argentina,1988,,,,,
AUS,Australia,1988,7.208055750000,,,,
AUT,Austria,1988,,,,,
BEL,Belgium,1988,8.833333333333,,,,
BGR,Bulgaria,1988,,,,,
BRA,Brazil,1988,,,,,
CAN,Canada,1988,7.775000000000,,,,
CHE,Switzerland,1988,,,,,
CHL,Chile,1988,9.736003416667,,,,
CHN,China (People???s Republic of),1988,,,,,
COL,Colombia,1988,,,,,
CRI,Costa Rica,1988,,,,,
CZE,Czechia,1988,,,,,
DEU,Germany,1988,,,,,
DNK,Denmark,1988,5.658333333333,,,,
EA20,Euro area (20 countries),1988,,,,,
ESP,Spain,1988,18.675000000000,,,,
EST,Estonia,1988,,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1988,,,,,
FIN,Finland,1988,4.166666666667,,,,
FRA,France,1988,10.075000000000,,,,
G7,G7,1988,,,,,
GBR,United Kingdom,1988,8.491666666667,,,,
GRC,Greece,1988,,,,,
HRV,Croatia,1988,,,,,
HUN,Hungary,1988,,,,,
IDN,Indonesia,1988,,,,,
IND,India,1988,,,,,
IRL,Ireland,1988,16.208333333333,,,,
ISL,Iceland,1988,,,,,
ISR,Israel,1988,,,,,
ITA,Italy,1988,9.683333333333,,,,
JPN,Japan,1988,2.516666666667,,,,
KOR,Korea,1988,,,,,
LTU,Lithuania,1988,,,,,
LUX,Luxembourg,1988,2.000000000000,,,,
LVA,Latvia,1988,,,,,
MEX,Mexico,1988,3.550000000000,,,,
NLD,Netherlands,1988,7.350000000000,,,,
NOR,Norway,1988,,,,,
NZL,New Zealand,1988,,,,,
OECD,OECD,1988,,,,,
PER,Peru,1988,,,,,
POL,Poland,1988,,,,,
PRT,Portugal,1988,6.658333333333,,,,
ROU,Romania,1988,,,,,
RUS,Russia,1988,,,,,
SVK,Slovak Republic,1988,,,,,
SVN,Slovenia,1988,,,,,
SWE,Sweden,1988,1.800000000000,,,,
TUR,T??rkiye,1988,,,,,
USA,United States,1988,5.491666666667,,,,
ZAF,South Africa,1988,,,,,
ARG,Argentina,1989,,,,,
AUS,Australia,1989,6.154053166667,,,,
AUT,Austria,1989,,,,,
BEL,Belgium,1989,7.366666666667,,,,
BGR,Bulgaria,1989,,,,,
BRA,Brazil,1989,,,,,
CAN,Canada,1989,7.508333333333,,,,
CHE,Switzerland,1989,,,,,
CHL,Chile,1989,7.910121500000,,,,
CHN,China (People???s Republic of),1989,,,,,
COL,Colombia,1989,,,,,
CRI,Costa Rica,1989,,,,,
CZE,Czechia,1989,,,,,
DEU,Germany,1989,,,,,
DNK,Denmark,1989,6.825000000000,,,,
EA20,Euro area (20 countries),1989,,,,,
ESP,Spain,1989,16.550000000000,,,,
EST,Estonia,1989,,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1989,,,,,
FIN,Finland,1989,3.100000000000,,,,
FRA,France,1989,9.650000000000,,,,
G7,G7,1989,,,,,
GBR,United Kingdom,1989,7.091666666667,,,,
GRC,Greece,1989,,,,,
HRV,Croatia,1989,,,,,
HUN,Hungary,1989,,,,,
IDN,Indonesia,1989,,,,,
IND,India,1989,,,,,
IRL,Ireland,1989,14.725000000000,,,,
ISL,Iceland,1989,,,,,
ISR,Israel,1989,,,,,
ITA,Italy,1989,9.666666666667,,,,
JPN,Japan,1989,2.250000000000,,,,
KOR,Korea,1989,,,,,
LTU,Lithuania,1989,,,,,
LUX,Luxembourg,1989,1.791666666667,,,,
LVA,Latvia,1989,,,,,
MEX,Mexico,1989,2.916666666667,,,,
NLD,Netherlands,1989,6.708333333333,,,,
NOR,Norway,1989,5.391666666667,,,,
NZL,New Zealand,1989,,,,,
OECD,OECD,1989,,,,,
PER,Peru,1989,,,,,
POL,Poland,1989,,,,,
PRT,Portugal,1989,6.008333333333,,,,
ROU,Romania,1989,,,,,
RUS,Russia,1989,,,,,
SVK,Slovak Republic,1989,,,,,
SVN,Slovenia,1989,,,,,
SWE,Sweden,1989,1.541666666667,,,,
TUR,T??rkiye,1989,,,,,
USA,United States,1989,5.258333333333,,,,
ZAF,South Africa,1989,,,,,
ARG,Argentina,1990,,,,,
AUS,Australia,1990,6.945760666667,,,,
AUT,Austria,1990,,,,,
BEL,Belgium,1990,6.558333333333,,,,
BGR,Bulgaria,1990,,,,,
BRA,Brazil,1990,,,,,
CAN,Canada,1990,8.150000000000,,,,
CHE,Switzerland,1990,,,,,
CHL,Chile,1990,7.792516333333,,,,
CHN,China (People???s Republic of),1990,,,,,
COL,Colombia,1990,,,,,
CRI,Costa Rica,1990,,,,,
CZE,Czechia,1990,,,,,
DEU,Germany,1990,,,,,
DNK,Denmark,1990,7.166666666667,,,,
EA20,Euro area (20 countries),1990,7.702172666667,,,,
ESP,Spain,1990,15.483333333333,,,,
EST,Estonia,1990,,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1990,,,,,
FIN,Finland,1990,3.166666666667,,,,
FRA,France,1990,9.375000000000,,,,
G7,G7,1990,,,,,
GBR,United Kingdom,1990,6.875000000000,,,,
GRC,Greece,1990,,,,,
HRV,Croatia,1990,,,,,
HUN,Hungary,1990,,,,,
IDN,Indonesia,1990,,,,,
IND,India,1990,,,,,
IRL,Ireland,1990,13.416666666667,,,,
ISL,Iceland,1990,,,,,
ISR,Israel,1990,,,,,
ITA,Italy,1990,8.858333333333,,,,
JPN,Japan,1990,2.100000000000,,,,
KOR,Korea,1990,2.458333333333,,,,
LTU,Lithuania,1990,,,,,
LUX,Luxembourg,1990,1.658333333333,,,,
LVA,Latvia,1990,,,,,
MEX,Mexico,1990,2.741666666667,,,,
NLD,Netherlands,1990,6.075000000000,,,,
NOR,Norway,1990,5.783333333333,,,,
NZL,New Zealand,1990,,,,,
OECD,OECD,1990,,,,,
PER,Peru,1990,,,,,
POL,Poland,1990,,,,,
PRT,Portugal,1990,5.625000000000,,,,
ROU,Romania,1990,,,,,
RUS,Russia,1990,,,,,
SVK,Slovak Republic,1990,,,,,
SVN,Slovenia,1990,,,,,
SWE,Sweden,1990,1.725000000000,,,,
TUR,T??rkiye,1990,,,,,
USA,United States,1990,5.616666666667,,,,
ZAF,South Africa,1990,,,,,
ARG,Argentina,1991,,,,,
AUS,Australia,1991,9.605000916667,,,,
AUT,Austria,1991,,,,,
BEL,Belgium,1991,6.450000000000,,,,
BGR,Bulgaria,1991,,,,,
BRA,Brazil,1991,,,,,
CAN,Canada,1991,10.316666666667,,,,
CHE,Switzerland,1991,,,,,
CHL,Chile,1991,8.157619333333,,,,
CHN,China (People???s Republic of),1991,,,,,
COL,Colombia,1991,,,,,
CRI,Costa Rica,1991,,,,,
CZE,Czechia,1991,,,,,
DEU,Germany,1991,5.516666666667,,,,
DNK,Denmark,1991,7.866666666667,,,,
EA20,Euro area (20 countries),1991,7.840147166667,,,,
ESP,Spain,1991,15.516666666667,,,,
EST,Estonia,1991,,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1991,,,,,
FIN,Finland,1991,6.683333333333,,,,
FRA,France,1991,9.600000000000,,,,
G7,G7,1991,6.364910500000,,,,
GBR,United Kingdom,1991,8.566666666667,,,,
GRC,Greece,1991,,,,,
HRV,Croatia,1991,,,,,
HUN,Hungary,1991,,,,,
IDN,Indonesia,1991,,,,,
IND,India,1991,,,,,
IRL,Ireland,1991,14.733333333333,,,,
ISL,Iceland,1991,,,,,
ISR,Israel,1991,,,,,
ITA,Italy,1991,8.533333333333,,,,
JPN,Japan,1991,2.091666666667,,,,
KOR,Korea,1991,2.416666666667,,,,
LTU,Lithuania,1991,,,,,
LUX,Luxembourg,1991,1.633333333333,,,,
LVA,Latvia,1991,,,,,
MEX,Mexico,1991,2.700000000000,,,,
NLD,Netherlands,1991,5.716666666667,,,,
NOR,Norway,1991,6.025000000000,,,,
NZL,New Zealand,1991,,,,,
OECD,OECD,1991,,,,,
PER,Peru,1991,,,,,
POL,Poland,1991,,,,,
PRT,Portugal,1991,5.041666666667,,,,
ROU,Romania,1991,,,,,
RUS,Russia,1991,,,,,
SVK,Slovak Republic,1991,,,,,
SVN,Slovenia,1991,,,,,
SWE,Sweden,1991,3.100000000000,,,,
TUR,T??rkiye,1991,,,,,
USA,United States,1991,6.850000000000,,,,
ZAF,South Africa,1991,,,,,
ARG,Argentina,1992,,,,,
AUS,Australia,1992,10.754560833333,,,,
AUT,Austria,1992,,,,,
BEL,Belgium,1992,7.091666666667,,,,
BGR,Bulgaria,1992,,,,,
BRA,Brazil,1992,,,,,
CAN,Canada,1992,11.216666666667,,,,
CHE,Switzerland,1992,,,,,
CHL,Chile,1992,6.638644000000,,,,
CHN,China (People???s Republic of),1992,,,,,
COL,Colombia,1992,,,,,
CRI,Costa Rica,1992,,,,,
CZE,Czechia,1992,,,,,
DEU,Germany,1992,6.591666666667,,,,
DNK,Denmark,1992,8.608333333333,,,,
EA20,Euro area (20 countries),1992,8.507249500000,,,,
ESP,Spain,1992,17.066666666667,,,,
EST,Estonia,1992,,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1992,,,,,
FIN,Finland,1992,11.775000000000,,,,
FRA,France,1992,10.641666666667,,,,
G7,G7,1992,7.016898500000,,,,
GBR,United Kingdom,1992,9.866666666667,,,,
GRC,Greece,1992,,,,,
HRV,Croatia,1992,,,,,
HUN,Hungary,1992,,,,,
IDN,Indonesia,1992,,,,,
IND,India,1992,,,,,
IRL,Ireland,1992,15.400000000000,,,,
ISL,Iceland,1992,,,,,
ISR,Israel,1992,,,,,
ITA,Italy,1992,8.808333333333,,,,
JPN,Japan,1992,2.150000000000,,,,
KOR,Korea,1992,2.500000000000,,,,
LTU,Lithuania,1992,,,,,
LUX,Luxembourg,1992,2.066666666667,,,,
LVA,Latvia,1992,,,,,
MEX,Mexico,1992,2.791666666667,,,,
NLD,Netherlands,1992,5.733333333333,,,,
NOR,Norway,1992,6.541666666667,,,,
NZL,New Zealand,1992,,,,,
OECD,OECD,1992,,,,,
PER,Peru,1992,,,,,
POL,Poland,1992,,,,,
PRT,Portugal,1992,4.991666666667,,,,
ROU,Romania,1992,,,,,
RUS,Russia,1992,,,,,
SVK,Slovak Republic,1992,,,,,
SVN,Slovenia,1992,,,,,
SWE,Sweden,1992,5.575000000000,,,,
TUR,T??rkiye,1992,,,,,
USA,United States,1992,7.491666666667,,,,
ZAF,South Africa,1992,,,,,
ARG,Argentina,1993,,,,,
AUS,Australia,1993,10.880536666667,,,,
AUT,Austria,1993,3.958333333333,,,,
BEL,Belgium,1993,8.625000000000,,,,
BGR,Bulgaria,1993,,,,,
BRA,Brazil,1993,,,,,
CAN,Canada,1993,11.375000000000,,,,
CHE,Switzerland,1993,,,,,
CHL,Chile,1993,6.545006250000,,,,
CHN,China (People???s Republic of),1993,,,,,
COL,Colombia,1993,,,,,
CRI,Costa Rica,1993,,,,,
CZE,Czechia,1993,4.308333333333,,,,
DEU,Germany,1993,7.775000000000,,,,
DNK,Denmark,1993,9.533333333333,,,,
EA20,Euro area (20 countries),1993,10.166666666667,,,,
ESP,Spain,1993,20.833333333333,,,,
EST,Estonia,1993,,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1993,,,,,
FIN,Finland,1993,16.341666666667,,,,
FRA,France,1993,11.850000000000,,,,
G7,G7,1993,7.208139750000,,,,
GBR,United Kingdom,1993,10.400000000000,,,,
GRC,Greece,1993,,,,,
HRV,Croatia,1993,,,,,
HUN,Hungary,1993,,,,,
IDN,Indonesia,1993,,,,,
IND,India,1993,,,,,
IRL,Ireland,1993,15.633333333333,,,,
ISL,Iceland,1993,,,,,
ISR,Israel,1993,,,,,
ITA,Italy,1993,9.833333333333,,,,
JPN,Japan,1993,2.500000000000,,,,
KOR,Korea,1993,2.891666666667,,,,
LTU,Lithuania,1993,,,,,
LUX,Luxembourg,1993,2.608333333333,,,,
LVA,Latvia,1993,,,,,
MEX,Mexico,1993,3.416666666667,,,,
NLD,Netherlands,1993,6.500000000000,,,,
NOR,Norway,1993,6.608333333333,,,,
NZL,New Zealand,1993,,,,,
OECD,OECD,1993,,,,,
PER,Peru,1993,,,,,
POL,Poland,1993,,,,,
PRT,Portugal,1993,6.308333333333,,,,
ROU,Romania,1993,,,,,
RUS,Russia,1993,,,,,
SVK,Slovak Republic,1993,,,,,
SVN,Slovenia,1993,,,,,
SWE,Sweden,1993,9.041666666667,,,,
TUR,T??rkiye,1993,,,,,
USA,United States,1993,6.908333333333,,,,
ZAF,South Africa,1993,,,,,
ARG,Argentina,1994,,,,,
AUS,Australia,1994,9.713044666667,,,,
AUT,Austria,1994,3.833333333333,,,,
BEL,Belgium,1994,9.750000000000,,,,
BGR,Bulgaria,1994,,,,,
BRA,Brazil,1994,,,,,
CAN,Canada,1994,10.391666666667,,,,
CHE,Switzerland,1994,,,,,
CHL,Chile,1994,7.845665333333,,,,
CHN,China (People???s Republic of),1994,,,,,
